cores,time,running_job_len
2.0,0.0,1.0
4.0,1546.268975,2.0
2.0,1617.23253,1.0
5.0,2531.770434,2.0
12.0,4557.200278,3.0
21.0,8173.286770999999,4.0
12.0,8204.30417,3.0
10.0,8497.339534,2.0
16.0,10097.353151000001,3.0
10.0,10104.528883,2.0
7.0,20540.870569,1.0
14.0,24490.833475,2.0
7.0,24824.630163524696,1.0
19.0,32108.691970999997,2.0
7.0,32118.616121999996,1.0
9.0,41858.397611,2.0
7.0,43974.250297,1.0
13.0,47967.380732,2.0
10.0,48727.13936,1.0
12.0,61835.327976,2.0
15.0,64765.905015,3.0
21.0,81885.077125,4.0
18.0,83439.145924,3.0
33.0,84939.980839,4.0
18.0,84974.771675,3.0
21.0,95517.66192,4.0
41.0,95838.474605,5.0
25.0,95848.30602729609,4.0
22.0,96993.351117,3.0
9.0,99521.6083817403,2.0
33.0,100351.957049,3.0
36.0,129215.42684300001,4.0
33.0,129796.185635,3.0
35.0,148815.087216,4.0
33.0,150006.86976700003,3.0
37.0,151907.230507,4.0
33.0,151923.02088,3.0
9.0,173925.740212,2.0
13.0,178365.247238,3.0
18.0,181012.34369,4.0
13.0,181109.970489,3.0
11.0,185816.60065,2.0
16.0,186095.052545,3.0
11.0,186135.246435,2.0
4.0,197167.14194670788,1.0
7.0,218987.375519,2.0
10.0,221162.888344,3.0
7.0,221864.41296113664,2.0
4.0,226146.934168,1.0
29.0,230305.32452199998,2.0
53.0,237560.24503899997,3.0
28.0,239572.799049,2.0
32.0,249816.01005799999,3.0
28.0,264075.836778,2.0
32.0,278799.545185,3.0
28.0,279093.655235,2.0
32.0,295855.854139,3.0
28.0,302008.050275,2.0
31.0,311060.113114,3.0
28.0,311096.248358,2.0
37.0,344422.08899099997,3.0
41.0,348190.32976500003,4.0
37.0,349051.00356061704,3.0
59.0,356715.464288,4.0
108.0,386598.377942,5.0
155.0,389033.640244,6.0
157.0,392892.25996399997,7.0
155.0,393372.74177811254,6.0
135.0,397823.689111,5.0
111.0,399891.774247,4.0
123.0,410910.40978499997,5.0
127.0,423895.913052,6.0
123.0,425362.981057,5.0
147.0,428985.51196,6.0
123.0,428990.52400399995,5.0
130.0,435202.75090200006,6.0
136.0,436647.91018199996,7.0
130.0,436731.5150448019,6.0
123.0,439624.1547540001,5.0
141.0,444467.81678900006,6.0
123.0,445125.36093900003,5.0
126.0,448485.481804,6.0
157.0,468213.172405,7.0
160.0,468325.060212,8.0
157.0,468331.05193799996,7.0
103.0,475482.257870583,6.0
76.0,486487.188832,5.0
78.0,496787.551474,6.0
80.0,497029.682463,7.0
78.0,498068.14755999995,6.0
71.0,498731.75402711757,5.0
69.0,499360.026622,4.0
77.0,502168.10692600004,5.0
80.0,503455.497975,6.0
77.0,503463.78543,5.0
79.0,506262.21471499995,6.0
77.0,506359.69372599997,5.0
73.0,516391.09313399997,4.0
87.0,517867.57099,5.0
89.0,530265.412517,6.0
105.0,530867.344187,7.0
92.0,531089.707462,6.0
104.0,531589.582124,7.0
99.0,539948.8421934104,6.0
101.0,546788.926654,7.0
99.0,547251.8979168877,6.0
113.0,551608.9814180001,7.0
99.0,551657.1882241551,6.0
108.0,559261.260935,7.0
94.0,561956.580648,6.0
97.0,575221.572531,7.0
94.0,578148.458682,6.0
82.0,578522.0521399999,5.0
84.0,582686.01914,6.0
82.0,582717.000034,5.0
111.0,583480.466156,6.0
82.0,583499.469822,5.0
84.0,609585.361373,6.0
90.0,615822.044928,7.0
96.0,624381.068125,8.0
101.0,649696.776466,9.0
96.0,649755.636728,8.0
105.0,662270.6038,9.0
107.0,663519.938949,10.0
105.0,663850.410394,9.0
122.0,666619.230917,10.0
78.0,680800.2394657823,9.0
80.0,688543.973412,10.0
78.0,688701.278177,9.0
81.0,694373.86635,10.0
78.0,694378.514493,9.0
81.0,707601.724555,10.0
78.0,707621.72304,9.0
80.0,711025.223122,10.0
74.0,712206.875453,9.0
90.0,731316.0958680001,10.0
77.0,731361.19804,9.0
105.0,734731.016167,10.0
163.0,755630.569089,11.0
154.0,758789.1676439999,10.0
157.0,761496.647187,11.0
148.0,764706.815131,10.0
117.0,772362.956836,9.0
143.0,772803.1008649999,10.0
121.0,772817.997929,9.0
138.0,784322.663448,10.0
121.0,784449.8104341475,9.0
114.0,787338.3863177241,8.0
130.0,799753.805341,9.0
161.0,801528.272292,10.0
129.0,807607.2137203717,9.0
160.0,809134.798499,10.0
130.0,818409.4145097516,9.0
143.0,847350.517598,10.0
185.0,854328.219573,11.0
191.0,856685.2948220001,12.0
162.0,867194.275357,11.0
184.0,883731.988164,12.0
188.0,888851.32972,13.0
175.0,890953.6280986858,12.0
179.0,894496.695292,13.0
182.0,902564.508384,14.0
179.0,903064.596732,13.0
182.0,925198.407553,14.0
195.0,933322.495019,15.0
191.0,933573.584453,14.0
194.0,934334.3014079999,15.0
200.0,934457.1312909999,16.0
205.0,934513.768815,17.0
199.0,934582.293887,16.0
209.0,938052.600808,17.0
233.0,949324.356568,18.0
222.0,949330.1134540001,17.0
216.0,950699.0665002061,16.0
244.0,952577.33371,17.0
216.0,952580.727403,16.0
237.0,961523.781542,17.0
216.0,961934.973698,16.0
219.0,965083.8521489999,17.0
248.0,965889.317573,18.0
219.0,965939.106349,17.0
217.0,967769.463467,16.0
222.0,979239.193437,17.0
217.0,979245.7873150001,16.0
214.0,984398.6875059999,15.0
216.0,987907.418525,16.0
214.0,987966.8857373035,15.0
231.0,1005802.799475,16.0
256.0,1008941.004636,17.0
256.0,1010672.21697971,17.0
256.0,1011443.8218674819,17.0
256.0,1011809.9433646662,17.0
238.0,1012306.1773301634,16.0
256.0,1013377.219485,17.0
240.0,1013559.6323310001,16.0
256.0,1015430.394258,17.0
250.0,1072127.624223,16.0
256.0,1072132.7298297784,22.0
253.0,1072132.100845,21.0
251.0,1072142.7398619999,20.0
249.0,1074751.98267223,19.0
256.0,1075065.983896096,19.0
254.0,1076961.9237126391,18.0
256.0,1085533.1640800722,21.0
242.0,1085536.4251708945,20.0
240.0,1085577.566397,19.0
225.0,1086216.130022,18.0
212.0,1090100.4425039312,17.0
256.0,1097734.531175,18.0
222.0,1128435.5527695548,17.0
256.0,1128439.9647119567,23.0
245.0,1128565.1099232673,22.0
238.0,1133434.8256792815,21.0
256.0,1142181.7519400527,23.0
253.0,1142207.237884,22.0
223.0,1142325.5123900527,21.0
209.0,1142994.3393548464,20.0
256.0,1143850.292751,21.0
253.0,1144065.8668840001,20.0
249.0,1144984.500793,19.0
228.0,1151809.5518065547,18.0
243.0,1175104.128423,19.0
238.0,1175604.916439,18.0
243.0,1176044.656586,19.0
256.0,1187640.493564,20.0
248.0,1188112.4575431147,19.0
256.0,1222768.7191447269,21.0
249.0,1222971.8375280001,20.0
256.0,1223228.304687,21.0
256.0,1231266.81204568,21.0
254.0,1235983.5833520002,20.0
256.0,1235986.261169465,24.0
256.0,1236068.2098798123,24.0
256.0,1236101.4720918508,24.0
248.0,1236139.8447289674,23.0
237.0,1236206.7713483546,22.0
234.0,1236214.8947444651,21.0
256.0,1242983.2300426383,23.0
249.0,1242988.379118,22.0
225.0,1243032.9967056382,21.0
223.0,1243246.4557440002,20.0
256.0,1248280.398273,21.0
253.0,1252547.793735555,20.0
256.0,1264860.9679767818,20.0
245.0,1278073.0509473023,19.0
256.0,1278073.7435228245,21.0
256.0,1283163.7782363023,21.0
254.0,1284183.3318783024,20.0
256.0,1295726.7203778876,22.0
254.0,1295773.575246,21.0
245.0,1325357.340515,20.0
256.0,1325357.7045719533,22.0
256.0,1326308.0068216224,22.0
256.0,1326722.2650797649,22.0
237.0,1327196.5014353343,21.0
256.0,1335450.4157,21.0
247.0,1337496.0592789534,20.0
216.0,1338122.272665,19.0
256.0,1340003.611469,20.0
256.0,1344974.1132438001,20.0
256.0,1347209.5518030578,20.0
256.0,1348251.943533282,20.0
256.0,1348760.625485922,20.0
236.0,1349385.9578935995,19.0
256.0,1349386.9866115463,21.0
256.0,1350216.042959708,21.0
256.0,1350559.6306868787,21.0
247.0,1350963.4907841247,20.0
227.0,1353335.4830270722,19.0
256.0,1353489.2878780002,20.0
256.0,1354355.3152955377,20.0
256.0,1353602.5176448002,20.0
256.0,1353656.2528146496,20.0
256.0,1353682.0020750228,20.0
219.0,1353717.0687959096,19.0
256.0,1365504.390139,20.0
256.0,1378408.90390095,20.0
233.0,1387964.212461727,19.0
256.0,1387964.7500105517,21.0
256.0,1387974.3959009517,21.0
235.0,1387990.5102030302,20.0
256.0,1395925.6984875463,20.0
256.0,1395957.0012310962,20.0
256.0,1395971.887098252,20.0
215.0,1395992.3803306713,19.0
256.0,1396316.622383,20.0
256.0,1399148.41634399,20.0
256.0,1400425.8291074636,20.0
225.0,1401916.7670872,19.0
256.0,1412127.776883,20.0
244.0,1448458.7619949998,19.0
256.0,1448460.8449278541,25.0
253.0,1448479.7708069999,24.0
234.0,1448777.174312838,23.0
229.0,1449302.781455,22.0
256.0,1452390.524744,23.0
256.0,1459450.882418122,23.0
253.0,1459492.242588122,22.0
256.0,1465485.6184667863,24.0
256.0,1495306.7517847666,24.0
253.0,1465535.486527,23.0
249.0,1497679.760432854,22.0
243.0,1524111.1947797863,21.0
256.0,1524113.146432173,24.0
256.0,1524146.2454320183,24.0
248.0,1524168.205596173,23.0
256.0,1524195.8939317863,23.0
256.0,1525480.6662204338,23.0
238.0,1524229.5490887864,22.0
254.0,1526864.4628133783,22.0
213.0,1527134.326680357,21.0
256.0,1530426.7607790001,22.0
251.0,1536024.563521,21.0
256.0,1550931.241911,22.0
256.0,1554429.339845296,22.0
256.0,1552021.8342768,22.0
256.0,1552455.4431600363,22.0
252.0,1553017.724674474,21.0
226.0,1557402.625827615,20.0
256.0,1576439.822184,21.0
237.0,1577056.238678,20.0
256.0,1578628.980790991,22.0
224.0,1579393.3347019912,21.0
256.0,1581266.6308600002,22.0
256.0,1582935.2353858,22.0
243.0,1581989.067952,21.0
256.0,1618008.665666821,23.0
253.0,1618049.0511599998,22.0
256.0,1627183.865326019,24.0
256.0,1627223.7246990413,24.0
256.0,1627241.2422878356,24.0
256.0,1627250.2598812329,24.0
250.0,1627262.2848315588,23.0
242.0,1633216.394409,22.0
229.0,1634834.2746986689,21.0
256.0,1636024.724312,22.0
256.0,1655653.743852,22.0
256.0,1657954.9743432,22.0
256.0,1659040.2617263217,22.0
230.0,1660307.758019226,21.0
213.0,1675606.8111899998,20.0
185.0,1677746.1114097764,19.0
256.0,1682414.203909,20.0
