cores,time,running_job_len
2.0,0.0,1.0
4.0,1546.268975,2.0
2.0,1617.23253,1.0
5.0,2531.770434,2.0
12.0,4557.200278,3.0
21.0,8173.286770999999,4.0
12.0,8204.30417,3.0
10.0,8497.339534,2.0
17.0,10097.353151000001,3.0
10.0,10105.43232034166,2.0
7.0,19482.143090946633,1.0
14.0,24490.833475,2.0
7.0,24922.560338,1.0
19.0,32108.691970999997,2.0
7.0,32118.616121999996,1.0
9.0,41858.397611,2.0
7.0,43974.250297,1.0
13.0,47967.380732,2.0
10.0,48727.13936,1.0
12.0,61835.327976,2.0
15.0,64765.905015,3.0
21.0,81885.077125,4.0
18.0,83439.145924,3.0
33.0,84939.980839,4.0
18.0,84974.771675,3.0
21.0,95517.66192,4.0
41.0,95838.474605,5.0
25.0,95846.845901,4.0
22.0,96993.351117,3.0
9.0,98900.4653792034,2.0
33.0,100351.957049,3.0
36.0,129215.42684300001,4.0
33.0,129796.185635,3.0
35.0,148815.087216,4.0
33.0,150006.86976700003,3.0
37.0,151907.230507,4.0
33.0,151923.02088,3.0
9.0,173925.740212,2.0
13.0,178365.247238,3.0
18.0,181012.34369,4.0
13.0,181109.970489,3.0
11.0,185816.60065,2.0
16.0,186095.052545,3.0
11.0,186135.246435,2.0
4.0,197823.99379665355,1.0
7.0,218987.375519,2.0
10.0,221162.888344,3.0
7.0,222070.39629200002,2.0
4.0,226146.934168,1.0
29.0,230305.32452199998,2.0
61.0,237560.24503899997,3.0
28.0,238093.1946294655,2.0
32.0,249816.01005799999,3.0
28.0,264075.836778,2.0
32.0,278799.545185,3.0
28.0,279093.655235,2.0
32.0,295855.854139,3.0
28.0,302008.050275,2.0
31.0,311060.113114,3.0
28.0,311096.248358,2.0
37.0,344422.08899099997,3.0
41.0,348190.32976500003,4.0
37.0,349052.4328263584,3.0
59.0,356715.464288,4.0
86.0,386598.377942,5.0
133.0,389033.640244,6.0
135.0,392892.25996399997,7.0
133.0,393552.836594,6.0
113.0,397823.689111,5.0
89.0,399891.774247,4.0
101.0,410910.40978499997,5.0
105.0,423895.913052,6.0
101.0,424995.4837265127,5.0
125.0,428985.51196,6.0
101.0,428990.52400399995,5.0
108.0,435202.75090200006,6.0
114.0,436647.91018199996,7.0
108.0,436730.9747862771,6.0
101.0,439624.1547540001,5.0
119.0,444467.81678900006,6.0
101.0,445125.36093900003,5.0
104.0,448485.481804,6.0
135.0,468213.172405,7.0
138.0,468325.060212,8.0
135.0,468331.05193799996,7.0
81.0,475446.7405883491,6.0
54.0,486487.188832,5.0
56.0,496787.551474,6.0
58.0,497029.682463,7.0
56.0,498068.14755999995,6.0
49.0,498444.2948366176,5.0
47.0,499360.026622,4.0
55.0,502168.10692600004,5.0
58.0,503455.497975,6.0
55.0,503463.78543,5.0
57.0,506262.21471499995,6.0
55.0,506337.52935872134,5.0
51.0,516391.09313399997,4.0
65.0,517867.57099,5.0
67.0,530265.412517,6.0
83.0,530867.344187,7.0
70.0,531041.7873720491,6.0
82.0,531589.582124,7.0
77.0,540104.2273101086,6.0
79.0,546788.926654,7.0
77.0,547426.3345229999,6.0
91.0,551608.9814180001,7.0
77.0,551663.5349740001,6.0
86.0,559261.260935,7.0
72.0,561956.580648,6.0
75.0,575221.572531,7.0
72.0,578148.458682,6.0
60.0,578522.0521399999,5.0
62.0,582686.01914,6.0
60.0,582717.000034,5.0
89.0,583480.466156,6.0
67.0,583499.469822,5.0
69.0,609585.361373,6.0
78.0,615822.044928,7.0
84.0,624381.068125,8.0
89.0,649696.776466,9.0
84.0,649755.636728,8.0
93.0,662270.6038,9.0
95.0,663519.938949,10.0
93.0,663770.1163214907,9.0
110.0,666619.230917,10.0
112.0,688543.973412,11.0
110.0,688701.278177,10.0
113.0,694373.86635,11.0
110.0,694378.514493,10.0
113.0,707601.724555,11.0
110.0,707621.72304,10.0
112.0,711025.223122,11.0
106.0,712206.875453,10.0
112.0,731316.0958680001,11.0
99.0,731358.477118158,10.0
127.0,734731.016167,11.0
158.0,755630.569089,12.0
149.0,758789.1676439999,11.0
152.0,761496.647187,12.0
147.0,761683.713563402,11.0
138.0,764706.815131,10.0
107.0,772362.956836,9.0
129.0,772803.1008649999,10.0
108.0,772817.997929,9.0
125.0,784322.663448,10.0
109.0,784454.3609708551,9.0
104.0,796116.9240572684,8.0
120.0,799753.805341,9.0
151.0,801528.272292,10.0
121.0,807603.077905442,9.0
137.0,809134.798499,10.0
122.0,821833.5834069817,9.0
151.0,847350.517598,10.0
193.0,854328.219573,11.0
199.0,856685.2948220001,12.0
170.0,867194.275357,11.0
192.0,883731.988164,12.0
198.0,888851.32972,13.0
185.0,890986.4202261663,12.0
189.0,894496.695292,13.0
192.0,902564.508384,14.0
191.0,903064.596732,13.0
194.0,925198.407553,14.0
172.0,928349.3062834694,13.0
189.0,933322.495019,14.0
185.0,933573.584453,13.0
188.0,934334.3014079999,14.0
194.0,934457.1312909999,15.0
199.0,934513.768815,16.0
193.0,934582.293887,15.0
208.0,938052.600808,16.0
201.0,944064.6964269045,15.0
222.0,949324.356568,16.0
211.0,949331.6923043062,15.0
239.0,952577.33371,16.0
211.0,952580.727403,15.0
232.0,961523.781542,16.0
211.0,961934.973698,15.0
214.0,965083.8521489999,16.0
243.0,965889.317573,17.0
214.0,965939.106349,16.0
202.0,972944.6482708411,15.0
209.0,979239.193437,16.0
204.0,979245.7873150001,15.0
199.0,980601.4820037511,14.0
201.0,987907.418525,15.0
199.0,987985.947573,14.0
216.0,1005802.799475,15.0
242.0,1008941.004636,16.0
233.0,1012319.675327385,15.0
249.0,1013377.219485,16.0
233.0,1013559.6323310001,15.0
245.0,1015430.394258,16.0
248.0,1027478.531266,17.0
245.0,1027483.007888,16.0
247.0,1040121.739665,17.0
245.0,1040136.855304,16.0
247.0,1040228.541375,17.0
245.0,1042852.4329070001,16.0
247.0,1053702.583427,17.0
245.0,1058535.267133,16.0
250.0,1065706.41027,17.0
253.0,1066416.903647,18.0
248.0,1068641.568193,17.0
256.0,1073252.955941,18.0
241.0,1086216.130022,17.0
256.0,1086217.7405445888,20.0
242.0,1086221.654485,19.0
240.0,1086266.0873825888,18.0
220.0,1087916.4291930918,17.0
256.0,1097734.531175,18.0
229.0,1124029.5474590836,17.0
256.0,1124030.6817316604,22.0
245.0,1124158.2263266605,21.0
238.0,1129028.810234373,20.0
256.0,1129030.0198270371,22.0
226.0,1129173.780277037,21.0
212.0,1142093.5022415319,20.0
256.0,1142181.106231,21.0
253.0,1142207.237884,20.0
256.0,1143850.292751,21.0
253.0,1144065.8668840001,20.0
249.0,1144984.500793,19.0
228.0,1147403.5464960835,18.0
252.0,1175104.128423,19.0
247.0,1175604.916439,18.0
252.0,1176044.656586,19.0
256.0,1223231.0601208946,23.0
249.0,1223434.2934878946,22.0
256.0,1223494.03619,23.0
243.0,1223520.187054689,22.0
239.0,1223651.8528479664,21.0
256.0,1229126.9019,22.0
245.0,1229348.419006,21.0
256.0,1231654.0809219999,22.0
253.0,1231882.714497,21.0
256.0,1233224.1301280002,22.0
252.0,1234333.8038795602,21.0
250.0,1235983.5833520002,20.0
248.0,1240487.00252,19.0
256.0,1242983.581549708,21.0
249.0,1242988.379118,20.0
225.0,1243033.348212708,19.0
256.0,1248280.398273,20.0
246.0,1272164.458047741,19.0
256.0,1272165.0116371843,21.0
251.0,1277255.1853367412,20.0
256.0,1280237.5500049999,21.0
254.0,1281257.103647,20.0
256.0,1295726.4628481707,22.0
254.0,1295773.575246,21.0
245.0,1325357.340515,20.0
256.0,1325358.3977674618,22.0
245.0,1327675.514937,21.0
256.0,1334012.6333485963,21.0
256.0,1334688.0291605345,21.0
243.0,1335450.4157,20.0
224.0,1339031.978091931,19.0
256.0,1340003.611469,20.0
256.0,1344974.1132438001,20.0
256.0,1347212.424447958,20.0
256.0,1348254.6243598924,20.0
256.0,1348750.9619444364,20.0
236.0,1349388.0732750217,19.0
256.0,1349388.7694575032,21.0
251.0,1351411.1906470216,20.0
256.0,1354018.9543338607,20.0
237.0,1354302.0287508606,19.0
256.0,1365504.390139,20.0
233.0,1388424.8778496545,19.0
256.0,1388428.2320242545,22.0
256.0,1393732.1441614,22.0
256.0,1388436.983308196,22.0
235.0,1388451.0581471114,21.0
251.0,1388482.218690606,21.0
210.0,1388494.2358735777,20.0
187.0,1395927.4813335033,19.0
256.0,1396316.622383,20.0
256.0,1399079.3481986,20.0
231.0,1402833.5020357342,19.0
256.0,1412127.776883,20.0
244.0,1448458.7619949998,19.0
256.0,1448461.6017884722,25.0
253.0,1448479.7708069999,24.0
234.0,1448777.2437691574,23.0
229.0,1449116.2698729304,22.0
256.0,1452390.524744,23.0
256.0,1455149.9563327422,23.0
256.0,1459451.3416545647,23.0
253.0,1459492.7018245647,22.0
256.0,1465485.953909867,24.0
253.0,1465535.486527,23.0
238.0,1467142.5544174877,22.0
228.0,1490195.8611684956,21.0
224.0,1497680.517293472,20.0
256.0,1501490.905691,21.0
231.0,1504910.848889,20.0
256.0,1510411.344612,21.0
256.0,1510446.07126432,21.0
240.0,1510493.9274885668,20.0
256.0,1518374.2707180001,21.0
245.0,1518429.1072783552,20.0
256.0,1522953.9223129998,21.0
248.0,1523008.9814769998,20.0
242.0,1524111.530222867,19.0
216.0,1527976.239657703,18.0
222.0,1530426.7607790001,19.0
221.0,1536024.563521,18.0
223.0,1550931.241911,19.0
221.0,1552923.35529158,18.0
240.0,1576439.822184,19.0
221.0,1577056.238678,18.0
253.0,1578126.882553,19.0
225.0,1578891.236464,19.0
238.0,1581266.6308600002,20.0
256.0,1581742.3958886103,20.0
256.0,1581772.772329131,20.0
223.0,1581813.004839762,19.0
242.0,1613872.891776,20.0
246.0,1618007.9551,21.0
243.0,1618045.0740236863,20.0
256.0,1627184.4138257527,22.0
253.0,1627281.0833090001,21.0
245.0,1633216.394409,20.0
256.0,1636024.724312,21.0
256.0,1653241.391802349,21.0
256.0,1667316.2870544842,21.0
239.0,1675606.8111899998,20.0
229.0,1676483.7279364222,19.0
256.0,1682414.203909,20.0
256.0,1682921.4455049713,20.0
244.0,1682419.924444,19.0
253.0,1690263.9186860002,20.0
255.0,1691908.355652,21.0
256.0,1691975.0296207827,21.0
256.0,1691983.7157644944,21.0
251.0,1691994.5668574027,20.0
248.0,1692140.835876,19.0
241.0,1697179.9557274322,18.0
256.0,1697181.1289993087,20.0
256.0,1697916.1533697788,20.0
256.0,1698238.9983506454,20.0
242.0,1698346.7394513532,19.0
201.0,1698749.8958344231,18.0
