S_ime,W_time,R_time,Processors,id,type,Max_resource,Min_resource,Total_cost
44418.375,11,1348,25,115,1,25,25,33700
44451.0,0,178,10000,116,1,10000,10000,1780000
54595.6875,5,658,25,117,1,25,25,16450
54787.21875,1,302,10000,118,1,10000,10000,3020000
54828.28125,2,1384,2,119,1,2,2,2768
55419.75,1,87,1000,120,1,1000,1000,87000
56628.5625,8,155,200,121,1,200,200,31000
56679.46875,4,332,200,122,1,200,200,66400
57128.34375,9,321,1000,123,1,1000,1000,321000
57230.71875,8,409,1000,124,1,1000,1000,409000
57322.6875,2,294,3840,125,1,3840,3840,1128960
57369.65625,0,590,1000,126,1,1000,1000,590000
57414.375,1,325,200,127,1,200,200,65000
57638.53125,6,1242,1000,128,1,1000,1000,1242000
57873.375,10,11296,200,129,1,200,200,2259200
58007.25,1,1059,3840,130,1,3840,3840,4066560
58397.90625,0,185,500,131,1,500,500,92500
58480.875,0,707,1000,132,1,1000,1000,707000
58484.53125,10,610,500,133,1,500,500,305000
58999.78125,1,43190,100,134,1,100,100,4319000
59000.0625,11,43157,100,135,1,100,100,4315700
59000.0625,11,43857,100,136,1,100,100,4385700
59000.34375,10,3949,100,137,1,100,100,394900
59000.34375,10,43382,100,138,1,100,100,4338200
59000.34375,10,43623,100,139,1,100,100,4362300
59000.34375,10,43706,100,140,1,100,100,4370600
59000.625,9,95,100,141,1,100,100,9500
59000.625,9,44366,100,142,1,100,100,4436600
59000.625,9,44605,100,143,1,100,100,4460500
59000.625,9,44729,100,144,1,100,100,4472900
59000.90625,8,44439,100,145,1,100,100,4443900
59000.90625,8,45006,100,146,1,100,100,4500600
59000.90625,8,49351,100,147,1,100,100,4935100
59001.1875,7,5896,100,148,1,100,100,589600
59001.1875,7,44355,100,149,1,100,100,4435500
59001.1875,7,53799,100,150,1,100,100,5379900
59001.1875,7,64861,100,151,1,100,100,6486100
59001.46875,6,70910,100,152,1,100,100,7091000
59001.46875,6,74810,100,153,1,100,100,7481000
59001.46875,6,78260,100,154,1,100,100,7826000
59001.46875,6,78509,100,155,1,100,100,7850900
59001.46875,6,78730,100,156,1,100,100,7873000
59102.4375,1,1242,500,157,1,500,500,621000
59102.4375,1,2011,500,158,1,500,500,1005500
59102.4375,1,5786,500,159,1,500,500,2893000
59102.4375,1,96868,500,160,1,500,500,48434000
59102.4375,1,98032,500,161,1,500,500,49016000
59102.4375,1,98250,500,162,1,500,500,49125000
59102.71875,11,7877,500,163,1,500,500,3938500
59102.71875,11,43627,500,164,1,500,500,21813500
59103.0,1241,1036,500,165,1,500,500,518000
59103.0,2010,3547,500,166,1,500,500,1773500
59103.0,10,11639,500,167,1,500,500,5819500
59103.0,2277,9817,500,168,1,500,500,4908500
59103.28125,3512,299,500,169,1,500,500,149500
59948.15625,508,837,3840,170,1,3840,3840,3214080
60006.09375,1,165,200,171,1,200,200,33000
60088.5,9,4074,500,172,1,500,500,2037000
61725.65625,0,395,3840,173,1,3840,3840,1516800
61872.46875,8,188743,200,174,1,200,200,37748600
61876.6875,4,2457,500,175,1,500,500,1228500
61911.28125,5,115,200,176,1,200,200,23000
61979.0625,3,188380,200,177,1,200,200,37676000
62270.71875,9,187326,200,178,1,200,200,37465200
62355.375,0,19629,200,179,1,200,200,3925800
62663.625,0,142850,500,180,1,500,500,71425000
63118.6875,135,90490,500,181,1,500,500,45245000
64369.96875,0,105,200,182,1,200,200,21000
64760.0625,1,95,200,183,1,200,200,19000
64782.28125,6,92016,500,184,1,500,500,46008000
64782.28125,6,92028,500,185,1,500,500,46014000
64782.28125,6,93703,500,186,1,500,500,46851500
64782.28125,6,94106,500,187,1,500,500,47053000
64782.28125,6,98076,500,188,1,500,500,49038000
64782.5625,10999,94798,500,189,1,500,500,47399000
64782.5625,10999,96384,500,190,1,500,500,48192000
64782.5625,10999,98192,500,191,1,500,500,49096000
64782.5625,10999,98245,500,192,1,500,500,49122500
64782.5625,10999,105651,500,193,1,500,500,52825500
64796.625,8,95,100,194,1,100,100,9500
64799.4375,9,95,200,195,1,200,200,19000
64800.5625,5,95,100,196,1,100,100,9500
64820.8125,17,95,100,197,1,100,100,9500
65330.71875,6,20126,1,198,1,1,1,20126
67875.1875,3,167405,200,199,1,200,200,33481000
68307.46875,6,95,80,200,1,80,80,7600
68332.5,1,91,10,201,1,10,10,910
70244.4375,10,86400,3840,202,1,3840,3840,331776000
71144.71875,9,24941,200,203,1,200,200,4988200
71222.34375,9,57299,100,204,1,100,100,5729900
71247.65625,0,49755,100,205,1,100,100,4975500
71276.34375,0,57750,100,206,1,100,100,5775000
71282.25,2,48529,100,207,1,100,100,4852900
71289.0,0,44110,100,208,1,100,100,4411000
71296.3125,8,96,100,209,1,100,100,9600
71328.09375,170,93224,500,210,1,500,500,46612000
71355.09375,1,42539,100,211,1,100,100,4253900
78418.40625,1,59739,200,212,1,200,200,11947800
83803.78125,0,59097,100,213,1,100,100,5909700
83804.0625,11,58193,100,214,1,100,100,5819300
83804.0625,11,58857,100,215,1,100,100,5885700
83804.34375,10,44489,100,216,1,100,100,4448900
83804.34375,10,58711,100,217,1,100,100,5871100
83804.34375,10,59096,100,218,1,100,100,5909600
83804.34375,10,59694,100,219,1,100,100,5969400
83804.625,9,59911,100,220,1,100,100,5991100
83804.625,9,60212,100,221,1,100,100,6021200
83804.625,9,60595,100,222,1,100,100,6059500
83804.625,9,102035,100,223,1,100,100,10203500
83804.90625,8,76669,100,224,1,100,100,7666900
83804.90625,8,93271,100,225,1,100,100,9327100
83804.90625,8,94205,100,226,1,100,100,9420500
83804.90625,8,94341,100,227,1,100,100,9434100
83805.1875,2784,56751,100,228,1,100,100,5675100
83805.1875,7,96316,100,229,1,100,100,9631600
83805.1875,7,112961,100,230,1,100,100,11296100
83805.1875,2784,117386,100,231,1,100,100,11738600
84588.1875,0,180202,1000,232,1,1000,1000,180202000
84875.34375,3,346,200,233,1,200,200,69200
84919.5,1,169,200,234,1,200,200,33800
84967.875,9,77399,200,235,1,200,200,15479800
84975.46875,4,77252,200,236,1,200,200,15450400
85768.03125,0,314,1000,237,1,1000,1000,314000
86011.59375,0,395,1000,238,1,1000,1000,395000
86210.71875,8,177554,1000,239,1,1000,1000,177554000
87446.53125,5,1986,1000,240,1,1000,1000,1986000
88159.21875,0,147,1000,241,1,1000,1000,147000
88254.0,7,197198,1000,242,1,1000,1000,197198000
88326.84375,7,98473,500,243,1,500,500,49236500
88365.09375,6,102860,100,244,1,100,100,10286000
88367.0625,10,100076,100,245,1,100,100,10007600
88367.90625,7,75362,100,246,1,100,100,7536200
88369.59375,1,102466,100,247,1,100,100,10246600
88655.0625,1,23985,1000,248,1,1000,1000,23985000
96670.40625,3,84,100,249,1,100,100,8400
96708.9375,1,59493,100,250,1,100,100,5949300
96723.5625,2,99753,500,251,1,500,500,49876500
96736.5,9,98190,500,252,1,500,500,49095000
96742.6875,0,97674,500,253,1,500,500,48837000
96748.875,0,97348,500,254,1,500,500,48674000
96755.34375,1,93848,500,255,1,500,500,46924000
96758.15625,2,259200,500,256,1,500,500,129600000
96760.96875,3,93317,500,257,1,500,500,46658500
96762.375,2961,93718,500,258,1,500,500,46859000
96763.78125,13017,96045,500,259,1,500,500,48022500
96765.75,14520,95612,500,260,1,500,500,47806000
96767.15625,48261,97885,500,261,1,500,500,48942500
102958.875,4,78270,200,262,1,200,200,15654000
106895.53125,0,172800,10000,263,1,10000,10000,1728000000
113182.59375,0,125,2,264,1,2,2,250
113221.40625,0,1210,10,265,1,10,10,12100
113263.03125,1,81552,1000,266,1,1000,1000,81552000
113593.21875,1,1251,2,267,1,2,2,2502
114323.34375,5,115,1000,268,1,1000,1000,115000
114421.5,0,146,1000,269,1,1000,1000,146000
114802.59375,3,605,500,270,1,500,500,302500
114974.15625,10,147,1000,271,1,1000,1000,147000
114989.0625,1,61068,500,272,1,500,500,30534000
