cores,time,running_job_len
20.0,24554251.5,1.0
159.0,24554252.25,7.0
413.0,24554253.0,14.0
646.0,24554253.75,19.0
881.0,24554254.5,26.0
1054.0,24554255.25,28.0
1192.0,24554260.5,33.0
1407.0,24554261.25,39.0
1641.0,24554262.0,45.0
1895.0,24554262.75,52.0
2048.0,24554263.5,53.0
2087.0,24554264.25,54.0
2166.0,24554265.0,57.0
2303.0,24554265.75,61.0
2459.0,24554266.5,65.0
2595.0,24554267.25,68.0
2792.0,24554268.0,75.0
2985.0,24554268.75,78.0
3102.0,24554269.5,81.0
3279.0,24554270.25,87.0
3413.0,24554271.0,88.0
3532.0,24554271.75,93.0
3647.0,24554272.5,94.0
3746.0,24554273.25,98.0
3902.0,24554274.0,102.0
4038.0,24554274.75,105.0
4175.0,24554275.5,109.0
4331.0,24554276.25,113.0
4292.0,24554284.188974336,112.0
4253.0,24554287.20072371,111.0
4214.0,24554289.722051393,110.0
4175.0,24554289.820568696,109.0
4136.0,24554290.11441693,108.0
4097.0,24554290.128597967,107.0
4058.0,24554290.15412576,106.0
4019.0,24554290.51161441,105.0
3980.0,24554290.545353815,104.0
3941.0,24554290.594962597,103.0
3902.0,24554290.63434533,102.0
3863.0,24554290.651265915,101.0
3824.0,24554290.87862471,100.0
3785.0,24554290.920788422,99.0
3746.0,24554291.015933044,98.0
3707.0,24554291.23070503,97.0
3668.0,24554291.28557514,96.0
3629.0,24554291.604382772,95.0
3590.0,24554291.820664514,94.0
3551.0,24554291.95972802,93.0
3512.0,24554292.092669092,92.0
3473.0,24554292.2444632,91.0
3434.0,24554292.49859162,90.0
3395.0,24554292.50854954,89.0
3356.0,24554292.53301432,88.0
3317.0,24554292.625737313,87.0
3278.0,24554292.646632444,86.0
3239.0,24554292.75932174,85.0
3200.0,24554294.118909672,84.0
3161.0,24554295.05169871,83.0
3122.0,24554295.45012664,82.0
3083.0,24554295.50678715,81.0
3044.0,24554301.766020935,80.0
3005.0,24554302.221534736,79.0
2966.0,24554302.313314464,78.0
2927.0,24554302.482352715,77.0
2888.0,24554302.57296351,76.0
2849.0,24554302.69159306,75.0
2810.0,24554302.73516009,74.0
2771.0,24554302.965518497,73.0
2732.0,24554303.00584565,72.0
2693.0,24554303.162516855,71.0
2654.0,24554303.27096236,70.0
2615.0,24554303.45414494,69.0
2576.0,24554303.49383709,68.0
2537.0,24554303.50461879,67.0
2498.0,24554304.04492102,66.0
2459.0,24554304.205048673,65.0
2420.0,24554304.36916842,64.0
2381.0,24554304.455491006,63.0
2342.0,24554304.463551156,62.0
2303.0,24554304.628537707,61.0
2264.0,24554306.060549647,60.0
2225.0,24554306.318385296,59.0
2186.0,24554306.33400842,58.0
2147.0,24554306.49560761,57.0
2108.0,24554307.018236388,56.0
2069.0,24554307.095786754,55.0
2030.0,24554307.17765242,54.0
1991.0,24554307.41448602,53.0
1952.0,24554307.496657625,52.0
1913.0,24554307.823096752,51.0
1874.0,24554308.135607354,50.0
1835.0,24554308.19155044,49.0
1796.0,24554308.28185247,48.0
1757.0,24554308.332322624,47.0
1718.0,24554308.556142043,46.0
1679.0,24554308.581052393,45.0
1640.0,24554308.771726087,44.0
1601.0,24554308.77424091,43.0
1562.0,24554308.775926523,42.0
1523.0,24554308.789708324,41.0
1484.0,24554308.901658908,40.0
1445.0,24554308.911117338,39.0
1406.0,24554308.919558395,38.0
1367.0,24554309.304170847,37.0
1328.0,24554309.500401195,36.0
1289.0,24554309.520541094,35.0
1250.0,24554309.718121648,34.0
1211.0,24554309.751296293,33.0
1172.0,24554312.47359959,32.0
1133.0,24554312.59256585,31.0
1094.0,24554312.64647269,30.0
1055.0,24554313.458746035,29.0
1016.0,24554313.73460449,28.0
977.0,24554313.76083772,27.0
938.0,24554313.83298408,26.0
899.0,24554313.902949765,25.0
860.0,24554314.203914914,24.0
821.0,24554314.42962333,23.0
782.0,24554314.480350297,22.0
743.0,24554314.68328816,21.0
704.0,24554314.702864353,20.0
665.0,24554314.818055026,19.0
626.0,24554314.833701048,18.0
587.0,24554314.861694247,17.0
548.0,24554314.955957893,16.0
509.0,24554315.140771925,15.0
470.0,24554315.292058915,14.0
431.0,24554315.444025002,13.0
392.0,24554315.527208846,12.0
353.0,24554315.877555657,11.0
314.0,24554316.056178723,10.0
275.0,24554316.15876259,9.0
236.0,24554316.23789916,8.0
197.0,24554316.265746508,7.0
158.0,24554316.339526586,6.0
119.0,24554316.562443778,5.0
80.0,24554316.627922744,4.0
0.0,24554350.25,0.0
80.0,24554580.75,4.0
276.0,24554581.5,10.0
510.0,24554582.25,16.0
744.0,24554583.0,22.0
998.0,24554583.75,29.0
1251.0,24554584.5,35.0
1405.0,24554585.25,37.0
1365.0,24554629.25,35.0
1326.0,24554668.564335126,34.0
1287.0,24554668.794604182,33.0
1248.0,24554668.98075307,32.0
1209.0,24554669.00537044,31.0
1170.0,24554669.1267454,30.0
1131.0,24554669.172000125,29.0
1092.0,24554669.180040948,28.0
1053.0,24554669.19970351,27.0
1014.0,24554669.199771997,26.0
975.0,24554669.43829148,25.0
936.0,24554669.69742918,24.0
897.0,24554669.743762523,23.0
858.0,24554669.752775148,22.0
819.0,24554669.955892667,21.0
780.0,24554670.111176334,20.0
741.0,24554670.256599125,19.0
702.0,24554670.272111956,18.0
663.0,24554670.363820586,17.0
624.0,24554670.658813216,16.0
585.0,24554670.703700826,15.0
546.0,24554670.892526384,14.0
507.0,24554670.96701159,13.0
468.0,24554671.117748227,12.0
429.0,24554671.15051856,11.0
390.0,24554671.790219154,10.0
351.0,24554682.868294314,9.0
312.0,24554683.04903535,8.0
273.0,24554683.487204887,7.0
234.0,24554683.5731793,6.0
195.0,24554688.117566377,5.0
156.0,24554752.3751318,4.0
117.0,24554753.582556367,3.0
78.0,24554753.767560653,2.0
39.0,24554753.82917374,1.0
0.0,24554754.655888293,0.0
80.0,24564036.0,1.0
236.0,24565261.5,2.0
80.0,24573030.738285173,1.0
236.0,24574675.5,2.0
392.0,24574710.0,3.0
548.0,24574759.5,4.0
664.0,24574828.5,5.0
624.0,24574901.5,4.0
468.0,24575273.36307214,3.0
568.0,24575380.5,4.0
468.0,24575465.5,3.0
312.0,24575589.59925585,2.0
156.0,24575724.523857314,1.0
236.0,24577004.25,2.0
392.0,24577828.5,3.0
236.0,24578459.509125076,2.0
412.0,24579684.0,7.0
627.0,24579684.75,13.0
841.0,24579685.5,18.0
1076.0,24579686.25,25.0
1269.0,24579774.75,28.0
1406.0,24579775.5,32.0
1562.0,24579776.25,36.0
1698.0,24579777.0,39.0
1835.0,24579777.75,43.0
2031.0,24579778.5,49.0
2225.0,24579779.25,53.0
2205.0,24579852.25,52.0
2166.0,24579890.009617142,51.0
2127.0,24579901.46068775,50.0
2088.0,24579901.964808933,49.0
2049.0,24579902.49626321,48.0
2010.0,24579902.61839274,47.0
1971.0,24579903.14054674,46.0
1932.0,24579903.198434703,45.0
1893.0,24579903.545277774,44.0
1854.0,24579903.659100004,43.0
1815.0,24579903.69893312,42.0
1776.0,24579903.925440148,41.0
1737.0,24579904.309926193,40.0
1698.0,24579904.3157025,39.0
1659.0,24579904.556588966,38.0
1620.0,24579904.63098017,37.0
1581.0,24579904.82371844,36.0
1542.0,24579904.84196008,35.0
1522.0,24579923.25,34.0
1483.0,24579926.510012496,33.0
1444.0,24579926.530615382,32.0
1405.0,24579926.791909862,31.0
1366.0,24579926.891650937,30.0
1327.0,24579927.093759228,29.0
1288.0,24579927.22663708,28.0
