S_ime,W_time,R_time,Processors,id,type,Max_resource,Min_resource,Total_cost
6271.5,722,104,1280,15048,3,2048,1024,133120
6272.0,2933,143,2560,15049,3,4096,2048,366080
6272.0,6416,122,5120,15050,1,5120,5120,624640
6305.5,4,62096,240,15051,1,240,240,14903040
6317.5,2842,59234,240,15052,1,240,240,14216160
6331.0,2837,59212,240,15053,1,240,240,14210880
6344.0,2932,59091,240,15054,1,240,240,14181840
6358.5,1,1200,1,15055,1,1,1,1200
6497.0,1,1567,20,15056,1,20,20,31340
6500.0,11,1551,20,15057,1,20,20,31020
6500.0,11,1563,20,15058,1,20,20,31260
6500.5,10,1551,20,15059,1,20,20,31020
6500.5,10,1551,20,15060,1,20,20,31020
6500.5,10,1551,20,15061,1,20,20,31020
6500.5,10,1563,20,15062,1,20,20,31260
6501.0,9,1551,20,15063,1,20,20,31020
6501.0,9,1563,20,15064,1,20,20,31260
6501.0,9,1563,20,15065,1,20,20,31260
6501.0,9,1563,20,15066,1,20,20,31260
6501.0,9,1563,20,15067,1,20,20,31260
6501.5,8,1551,20,15068,1,20,20,31020
6501.5,8,1551,20,15069,1,20,20,31020
6501.5,8,1563,20,15070,1,20,20,31260
6501.5,8,1563,20,15071,1,20,20,31260
6502.0,7,1563,20,15072,1,20,20,31260
6502.0,7,1563,20,15073,1,20,20,31260
6502.0,7,1563,20,15074,1,20,20,31260
6502.5,6,1563,20,15075,1,20,20,31260
6502.5,6,1563,20,15076,1,20,20,31260
6502.5,6,1563,20,15077,1,20,20,31260
6502.5,6,1563,20,15078,1,20,20,31260
6502.5,6,1563,20,15079,1,20,20,31260
6502.5,6,1563,20,15080,1,20,20,31260
6502.5,6,1563,20,15081,1,20,20,31260
6503.0,5,1563,20,15082,1,20,20,31260
6503.0,5,1563,20,15083,1,20,20,31260
6503.0,5,1563,20,15084,1,20,20,31260
6503.0,5,1563,20,15085,1,20,20,31260
6503.0,5,1563,20,15086,1,20,20,31260
6503.0,5,1563,20,15087,1,20,20,31260
6503.0,5,1563,20,15088,1,20,20,31260
6503.5,4,1563,20,15089,1,20,20,31260
6503.5,4,1563,20,15090,1,20,20,31260
6503.5,4,1563,20,15091,1,20,20,31260
6503.5,4,1563,20,15092,1,20,20,31260
6503.5,4,1563,20,15093,1,20,20,31260
6503.5,4,1563,20,15094,1,20,20,31260
6503.5,4,1563,20,15095,1,20,20,31260
6504.0,3,1563,20,15096,1,20,20,31260
6504.0,3,1563,20,15097,1,20,20,31260
6504.0,3,1563,20,15098,1,20,20,31260
6504.0,3,1563,20,15099,1,20,20,31260
6504.0,3,1563,20,15100,1,20,20,31260
6504.0,3,1563,20,15101,1,20,20,31260
6504.0,3,1563,20,15102,1,20,20,31260
6504.5,2,1563,20,15103,1,20,20,31260
6504.5,2,1563,20,15104,1,20,20,31260
6714.0,3,26598,80,15105,1,80,80,2127840
6724.5,4,4551,80,15106,2,108,48,364080
7118.0,5017,219,2400,15107,1,2400,2400,525600
7223.5,0,104,40,15108,1,40,40,4160
7227.0,5,47,20,15109,1,20,20,940
7269.5,0,102,80,15110,1,80,80,8160
7278.0,6,100,160,15111,1,160,160,16000
7291.0,4,108,320,15112,1,320,320,34560
7300.5,4359,122,256,15113,2,346,154,31232
7305.0,9,75,640,15114,2,864,384,48000
7311.5,7,151,1280,15115,1,1280,1280,193280
7512.5,1,102,20,15116,1,20,20,2040
7515.5,11,123,40,15117,1,40,40,4920
7515.5,11,134,80,15118,1,80,80,10720
7516.0,10,134,160,15119,1,160,160,21440
7516.0,10,134,320,15120,2,432,192,42880
7516.0,10,176,640,15121,2,864,384,112640
7516.0,10,176,1280,15122,3,2048,1024,225280
7516.5,587,166,2560,15123,3,4096,2048,424960
7516.5,4049,171,5120,15124,1,5120,5120,875520
7997.5,1462,78096,240,15125,3,384,192,18743040
9730.5,11,259200,2000,15126,2,2700,1200,518400000
9829.0,11,81154,2400,15127,1,2400,2400,194769600
10233.5,1,63584,256,15128,2,346,154,16277504
10252.5,5,86400,2000,15129,2,2700,1200,172800000
10268.0,48965,259200,2000,15130,2,2700,1200,518400000
11992.0,9,71624,480,15131,1,480,480,34379520
12457.0,2947,62347,320,15132,1,320,320,19951040
12475.5,19628,62245,320,15133,1,320,320,19918400
12499.0,19581,62398,320,15134,1,320,320,19967360
14909.5,0,115,32,15135,1,32,32,3680
20012.0,5,229760,32,15136,1,32,32,7352320
20100.0,0,118,32,15137,1,32,32,3776
20307.0,1,259200,32,15138,1,32,32,8294400
21389.5,0,45640,20,15139,1,20,20,912800
21392.5,11,45255,20,15140,1,20,20,905100
21392.5,11,45771,20,15141,1,20,20,915420
21392.5,11,45978,20,15142,1,20,20,919560
21393.0,10,47828,20,15143,1,20,20,956560
