(0, 0)
(32, 6002305)
(64, 6002358)
(0, 6002436)
(32, 6002964)
(325, 6002977)
(256, 6003026.252275783)
(288, 6003069)
(0, 6003115)
(32, 6003200)
(0, 6003253)
(256, 6003553)
(0, 6003570)
(32, 6004033)
(133, 6004044)
(64, 6004073.152002575)
(96, 6004203)
(64, 6004240)
(320, 6004474)
(352, 6004563)
(320, 6004620)
(384, 6004777)
(416, 6004993)
(384, 6005060)
(448, 6005167)
(128, 6005234)
(192, 6005268)
(298, 6005428)
(197, 6005572.102645336)
(453, 6005623)
(876, 6005729)
(960, 6005927)
(1024, 6005942.678816211)
(1024, 6005955.659157839)
(1024, 6005977.659157839)
(844, 6006252.966585853)
(330, 6006326.028616756)
(458, 6006570)
(862, 6006919)
(330, 6007009)
(586, 6007011)
(945, 6007039)
(955, 6007103)
(532, 6007376.381207416)
(473, 6007873.118850855)
(601, 6007938)
(1005, 6008046)
(936, 6008291.350518173)
(968, 6008781)
(680, 6008807)
(936, 6008902)
(680, 6009151)
(712, 6009373)
(680, 6009617)
(936, 6009931)
(680, 6009950)
(712, 6010224)
(968, 6010306)
(680, 6010449)
(936, 6010520)
(1024, 6010531.428667193)
(1024, 6010567.428667193)
(1024, 6011179.732927961)
(1024, 6011214.308775737)
(1024, 6011259.308775737)
(1024, 6011308.231297297)
(1024, 6011346.231297297)
(1024, 6011604.692689072)
(1024, 6011638.692689072)
(1024, 6011684.96494753)
(1024, 6011840.96494753)
(1024, 6011899.96494753)
(1024, 6012328.1189969)
(1024, 6013101.1189969)
(712, 6013403.938201487)
(744, 6013927)
(404, 6015194.1189969)
(436, 6015651)
(128, 6015749)
(160, 6016293)
(128, 6016345)
(160, 6016788)
(128, 6016880)
(160, 6017986)
(128, 6018020)
(160, 6018150)
(128, 6018311)
(160, 6018431)
(192, 6018444)
(128, 6018586)
(160, 6018652)
(128, 6018742)
(256, 6019345)
(288, 6019432)
(256, 6019469)
(288, 6019872)
(256, 6019905)
(288, 6020382)
(256, 6020408)
(384, 6020451)
(416, 6020745)
(384, 6020769)
(640, 6020966)
(384, 6020995)
(416, 6021022)
(384, 6021044)
(416, 6021100)
(384, 6021125)
(416, 6021257)
(384, 6021275)
(416, 6021421)
(384, 6021507)
(416, 6021712)
(384, 6021737)
(416, 6021829)
(384, 6021851)
(416, 6022041)
(256, 6022123.678816211)
(288, 6022141)
(256, 6022164)
(288, 6022236)
(256, 6022254)
(320, 6022743)
(650, 6023891)
(679, 6028631)
(128, 6029821.879183152)
(384, 6030907)
(551, 6032271)
(0, 6035199.856804692)
(128, 6036444)
(532, 6037955)
(551, 6044718.984837179)
(0, 6044843.537284951)
(256, 6044958)
(615, 6047346)
(753, 6049760)
(138, 6049793.879166139)
(202, 6050301)
(788, 6050671)
(276, 6050713)
(404, 6050812)
(1024, 6050875)
(552, 6050934)
(1013, 6051509)
(1024, 6051909.245741708)
(1024, 6052014.838573386)
(1024, 6053174.6710190475)
(1024, 6054235.6710190475)
(1024, 6054273.090337285)
(1024, 6054893)
(1024, 6056606.912508359)
(1024, 6056659)
(1024, 6056704)
(1024, 6056872)
(1024, 6057053)
(1024, 6057272)
(1024, 6057413)
(1024, 6057825)
(1024, 6058213.585565676)
(1024, 6058287.585565676)
(1024, 6058314.585565676)
(1024, 6058481.585565676)
(1024, 6058554)
(1024, 6058590.814940381)
(1024, 6058855.814940381)
(1024, 6059047.90613012)
(1024, 6059086.106052883)
(1024, 6059098)
(1024, 6059198.967688074)
(1024, 6059416.789926814)
(1024, 6059525.634294764)
(1024, 6059585.912508359)
(1024, 6059613.372915685)
(1024, 6059632.216986911)
(1024, 6059650.055720585)
(1024, 6059901.055720585)
(1024, 6059960.064254508)
(1024, 6059992.958026392)
(1024, 6060373.958026392)
(1024, 6060460.850627106)
