(0, 0)
(32, 3565775)
(0, 3565821)
(32, 3566023)
(0, 3566069)
(32, 3566371)
(0, 3566421)
(32, 3566603)
(0, 3566648)
(128, 3566852)
(192, 3567043)
(224, 3567069)
(288, 3567070)
(320, 3567084)
(192, 3567162)
(224, 3567290)
(192, 3567336)
(224, 3567511)
(192, 3567557)
(224, 3567829)
(192, 3567876)
(224, 3567904)
(256, 3568491)
(384, 3568502)
(352, 3568570)
(384, 3568708)
(416, 3568764)
(224, 3568888)
(256, 3568955)
(288, 3568975)
(256, 3569022)
(288, 3569051)
(320, 3569101)
(352, 3569143)
(288, 3569268)
(320, 3569528)
(352, 3569539)
(320, 3569579)
(384, 3569595)
(512, 3569709)
(544, 3569926)
(448, 3570037)
(512, 3570115)
(544, 3570138)
(576, 3570159)
(544, 3570170)
(800, 3570236)
(832, 3570256)
(768, 3570387)
(800, 3570454)
(768, 3570499)
(832, 3570595)
(768, 3570643)
(800, 3570671)
(768, 3570701)
(800, 3570717)
(864, 3570757)
(768, 3570821)
(832, 3570857)
(864, 3570938)
(832, 3570976)
(896, 3571016)
(736, 3571155)
(768, 3571163)
(736, 3571197)
(768, 3571431)
(800, 3571443)
(512, 3571481)
(544, 3571498)
(576, 3571598)
(608, 3571608)
(512, 3571667)
(544, 3571841)
(576, 3571903)
(608, 3571940)
(672, 3572109)
(608, 3572152)
(640, 3572184)
(544, 3572457)
(576, 3572512)
(608, 3572604)
(576, 3572694)
(640, 3572705)
(544, 3572968)
(800, 3572996)
(832, 3573166)
(800, 3573183)
(832, 3573191)
(864, 3573206)
(928, 3573213)
(768, 3573602)
(896, 3573609)
(928, 3573632)
(864, 3573800)
(928, 3573808)
(864, 3573846)
(896, 3574167)
(640, 3574311)
(672, 3574391)
(640, 3574444)
(672, 3574452)
(640, 3574483)
(704, 3574507)
(832, 3574531)
(800, 3574532)
(864, 3574578)
(800, 3574609)
(800, 3574642)
(832, 3574657)
(864, 3574886)
(960, 3575024)
(1024, 3575076)
(928, 3575148)
(928, 3575211)
(960, 3575216)
(928, 3575269)
(960, 3575341)
(992, 3575428)
(928, 3575440)
(960, 3575505)
(928, 3575508)
(992, 3575667)
(1024, 3575708)
(992, 3575733)
(992, 3575812)
(992, 3575828)
(992, 3575830)
(992, 3575836)
(1024, 3575909)
(1024, 3575962)
(928, 3576045)
(992, 3576062)
(1024, 3576082)
(992, 3576095)
(960, 3576511)
(992, 3576527)
(960, 3576579)
(960, 3576684)
(992, 3576753)
(864, 3576792)
(928, 3576801)
(864, 3576810)
(928, 3576818)
(864, 3576818)
(896, 3576918)
(704, 3577305)
(768, 3577331)
(800, 3577337)
(672, 3577539)
(704, 3577655)
(736, 3577680)
(672, 3577814)
(704, 3577823)
(832, 3577892)
(864, 3578037)
(896, 3578049)
(960, 3578170)
(832, 3578171)
(832, 3578485)
(864, 3578601)
(800, 3578693)
(832, 3578706)
(800, 3578746)
(832, 3578926)
(800, 3579011)
(832, 3579183)
(1024, 3579305)
(1024, 3579571)
(1024, 3579663)
(1024, 3579814)
(1024, 3580055)
(928, 3580135)
(960, 3580158)
(992, 3580594)
(896, 3580645)
(928, 3580665)
(896, 3580676)
(960, 3580702)
(928, 3580716)
(960, 3580837)
(928, 3580909)
(960, 3581048)
(928, 3581094)
(960, 3581201)
(864, 3581481)
(896, 3581504)
(928, 3581532)
(896, 3581550)
(896, 3581800)
(928, 3581826)
(960, 3581939)
(896, 3582189)
(928, 3582434)
(1024, 3582521)
(992, 3582624)
(992, 3583292)
(992, 3583549)
(1024, 3583604)
(992, 3583844)
(1024, 3583970)
(1024, 3584060)
(992, 3584353)
(992, 3584424)
(992, 3584462)
(1024, 3584464)
(1024, 3584510)
(960, 3585045)
(992, 3585212)
(992, 3585247)
(1024, 3585331)
(960, 3585447)
(960, 3585563)
(960, 3585711)
(960, 3585828)
(992, 3585966)
(992, 3585994)
(992, 3586182)
(1024, 3586232)
(1024, 3586295)
(896, 3587483)
(928, 3587535)
(1024, 3588890)
(1024, 3589368)
(992, 3590643)
(960, 3590947)
(992, 3591117)
(960, 3591192)
(1024, 3591594)
(1024, 3591700)
(1024, 3591801)
(992, 3592118)
(960, 3593402)
(960, 3593469)
(992, 3593825)
(992, 3593868)
(992, 3594032)
(1024, 3594527)
(960, 3595199)
(960, 3595538)
(992, 3596989)
(960, 3597119)
(960, 3603073)
(960, 3604026)
(960, 3604047)
(704, 3604728)
(736, 3605210)
(576, 3609048)
(608, 3611226)
(448, 3618819)
(960, 3630244)
(448, 3631185)
(960, 3634245)
(448, 3634465)
(960, 3636949)
(448, 3636971)
(576, 3638215)
(448, 3638235)
(480, 3638998)
(192, 3642272)
(224, 3642379)
(256, 3642407)
(160, 3642587)
(192, 3642609)
(128, 3642800)
(160, 3643119)
(128, 3643166)
(192, 3643307)
(224, 3643512)
(128, 3643627)
(160, 3643877)
(192, 3643879)
(320, 3645319)
(448, 3645672)
(320, 3645871)
(352, 3646244)
(320, 3646290)
(448, 3647029)
(480, 3647241)
(512, 3647525)
(576, 3647562)
(640, 3647572)
(672, 3647594)
(576, 3648202)
(608, 3648211)
(480, 3648219)
(512, 3648354)
(480, 3648485)
(512, 3648822)
(544, 3648883)
(416, 3648948)
(448, 3649163)
(512, 3649187)
(352, 3649340)
(384, 3649386)
(640, 3649397)
(352, 3649469)
(864, 3649484)
(832, 3649500)
(960, 3649662)
(992, 3649791)
(928, 3650036)
(928, 3650054)
(960, 3650068)
(928, 3650114)
(928, 3650205)
(928, 3650252)
(960, 3650371)
(928, 3650416)
(928, 3650444)
(960, 3650553)
(928, 3650598)
(960, 3650744)
(992, 3651140)
(928, 3651415)
(800, 3651441)
(928, 3651446)
(960, 3651472)
(928, 3651516)
(800, 3651558)
(928, 3651697)
(800, 3651720)
(832, 3651748)
(800, 3651795)
(800, 3652007)
(832, 3652078)
(800, 3652091)
(832, 3652159)
(864, 3652191)
(832, 3652204)
(864, 3652366)
(832, 3652412)
(896, 3652449)
(928, 3652943)
(864, 3653038)
(992, 3653058)
(1024, 3653167)
(992, 3653214)
(1024, 3653254)
(1024, 3653326)
(1024, 3653336)
(1024, 3653344)
(1024, 3653384)
